image_id,filename,original_status,original_overall_score,final_status,final_overall_score,focus_score,brightness_score,contrast_score,noise_score,fov_score,illumination_score,artifact_score,raw_focus_metrics,raw_brightness_metrics,raw_contrast_metrics,raw_noise_metrics,raw_fov_metrics,raw_illumination_metrics,raw_artifact_metrics,detected_problems,hard_failure,hard_failure_reasons,enhancement_required,enhancement_applied,enhancement_operations,post_enhancement_status,post_enhancement_score,score_delta,ok_to_go,recapture_required,feedback,final_reason,processing_time_ms
aptos_fecf4c5ae84b,aptos_fecf4c5ae84b.png,BORDERLINE,0.8149,NON-CRITICAL,0.7843,0.3843,0.628,1.0,0.9405,1.0,1.0,1.0,"{""var_laplacian"": 5.1, ""laplacian_energy"": 5.1, ""tenengrad"": 83.91, ""sobel_mean"": 6.24}","{""mean"": 121.1, ""median"": 121.0, ""p5"": 105.0, ""p95"": 140.0, ""dark_pct"": 0.77, ""bright_pct"": 0.0}","{""rms"": 16.05, ""grayscale_std"": 16.05, ""spread_p95_p5"": 35.0, ""michelson"": 0.143}","{""residual_std"": 0.65, ""residual_mad"": 0.33, ""local_var_mean"": 3.65}","{""coverage"": 0.84, ""circularity"": 0.927, ""aspect_ratio"": 1.305, ""border_clipped"": true}","{""center_edge_ratio"": 1.116, ""center_edge_diff"": 13.44, ""map_cov"": 0.145}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.7843,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.784 >= 0.7, Min Dimension = 0.384)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.784 >= 0.7, Min Dimension = 0.384))",0.64
aptos_fed5bb685832,aptos_fed5bb685832.png,BORDERLINE,0.8149,NON-CRITICAL,0.9213,0.9042,0.9864,1.0,0.4731,1.0,1.0,1.0,"{""var_laplacian"": 54.58, ""laplacian_energy"": 54.58, ""tenengrad"": 689.34, ""sobel_mean"": 17.85}","{""mean"": 91.81, ""median"": 93.0, ""p5"": 67.0, ""p95"": 117.0, ""dark_pct"": 3.3, ""bright_pct"": 0.0}","{""rms"": 22.81, ""grayscale_std"": 22.81, ""spread_p95_p5"": 50.0, ""michelson"": 0.272}","{""residual_std"": 2.05, ""residual_mad"": 1.25, ""local_var_mean"": 24.54}","{""coverage"": 0.815, ""circularity"": 0.991, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.208, ""center_edge_diff"": 18.21, ""map_cov"": 0.234}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9213,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.921 >= 0.7, Min Dimension = 0.473)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.921 >= 0.7, Min Dimension = 0.473))",0.66
aptos_fefded6bf135,aptos_fefded6bf135.png,BORDERLINE,0.8149,NON-CRITICAL,0.84,0.6006,0.7315,1.0,0.922,0.9975,0.8835,1.0,"{""var_laplacian"": 13.96, ""laplacian_energy"": 13.96, ""tenengrad"": 50.2, ""sobel_mean"": 6.05}","{""mean"": 63.42, ""median"": 62.0, ""p5"": 33.0, ""p95"": 100.0, ""dark_pct"": 1.09, ""bright_pct"": 0.0}","{""rms"": 22.04, ""grayscale_std"": 22.04, ""spread_p95_p5"": 67.0, ""michelson"": 0.504}","{""residual_std"": 0.86, ""residual_mad"": 0.59, ""local_var_mean"": 1.7}","{""coverage"": 0.912, ""circularity"": 0.919, ""aspect_ratio"": 1.322, ""border_clipped"": true}","{""center_edge_ratio"": 1.314, ""center_edge_diff"": 18.0, ""map_cov"": 0.307}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.84,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.840 >= 0.7, Min Dimension = 0.601)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.840 >= 0.7, Min Dimension = 0.601))",0.66
aptos_ff03f74667df,aptos_ff03f74667df.png,BORDERLINE,0.8149,NON-CRITICAL,0.922,0.8729,0.9753,1.0,0.6961,0.9506,0.9527,1.0,"{""var_laplacian"": 39.1, ""laplacian_energy"": 39.1, ""tenengrad"": 272.47, ""sobel_mean"": 13.44}","{""mean"": 93.3, ""median"": 91.0, ""p5"": 75.0, ""p95"": 123.0, ""dark_pct"": 0.95, ""bright_pct"": 0.0}","{""rms"": 17.49, ""grayscale_std"": 17.49, ""spread_p95_p5"": 48.0, ""michelson"": 0.242}","{""residual_std"": 1.67, ""residual_mad"": 1.21, ""local_var_mean"": 8.07}","{""coverage"": 0.48, ""circularity"": 0.997, ""aspect_ratio"": 0.997, ""border_clipped"": false}","{""center_edge_ratio"": 0.91, ""center_edge_diff"": 8.7, ""map_cov"": 0.145}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.922,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.922 >= 0.7, Min Dimension = 0.696)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.922 >= 0.7, Min Dimension = 0.696))",0.64
aptos_ff0740cb484a,aptos_ff0740cb484a.png,BORDERLINE,0.8149,NON-CRITICAL,0.9119,0.8596,0.8665,0.9311,0.7738,1.0,1.0,1.0,"{""var_laplacian"": 34.08, ""laplacian_energy"": 34.08, ""tenengrad"": 291.81, ""sobel_mean"": 10.97}","{""mean"": 107.79, ""median"": 108.0, ""p5"": 94.0, ""p95"": 127.0, ""dark_pct"": 1.01, ""bright_pct"": 0.0}","{""rms"": 15.37, ""grayscale_std"": 15.37, ""spread_p95_p5"": 33.0, ""michelson"": 0.149}","{""residual_std"": 1.45, ""residual_mad"": 1.01, ""local_var_mean"": 12.52}","{""coverage"": 0.743, ""circularity"": 0.933, ""aspect_ratio"": 1.263, ""border_clipped"": true}","{""center_edge_ratio"": 1.093, ""center_edge_diff"": 9.82, ""map_cov"": 0.141}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9119,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.912 >= 0.7, Min Dimension = 0.774)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.912 >= 0.7, Min Dimension = 0.774))",0.65
aptos_ff1e940105f9,aptos_ff1e940105f9.png,BORDERLINE,0.8149,NON-CRITICAL,0.8728,0.9336,0.6679,1.0,0.3926,1.0,1.0,1.0,"{""var_laplacian"": 60.45, ""laplacian_energy"": 60.45, ""tenengrad"": 1037.32, ""sobel_mean"": 16.71}","{""mean"": 119.11, ""median"": 121.0, ""p5"": 106.0, ""p95"": 141.0, ""dark_pct"": 3.19, ""bright_pct"": 0.0}","{""rms"": 24.31, ""grayscale_std"": 24.31, ""spread_p95_p5"": 35.0, ""michelson"": 0.142}","{""residual_std"": 2.17, ""residual_mad"": 1.18, ""local_var_mean"": 42.39}","{""coverage"": 0.816, ""circularity"": 0.988, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.048, ""center_edge_diff"": 5.79, ""map_cov"": 0.138}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8728,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.873 >= 0.7, Min Dimension = 0.393)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.873 >= 0.7, Min Dimension = 0.393))",0.65
aptos_ff344e5c9341,aptos_ff344e5c9341.png,BORDERLINE,0.8149,NON-CRITICAL,0.7922,0.5138,0.4626,1.0,0.9435,1.0,1.0,1.0,"{""var_laplacian"": 4.58, ""laplacian_energy"": 4.58, ""tenengrad"": 81.5, ""sobel_mean"": 5.84}","{""mean"": 129.37, ""median"": 131.0, ""p5"": 112.0, ""p95"": 147.0, ""dark_pct"": 0.98, ""bright_pct"": 0.0}","{""rms"": 17.04, ""grayscale_std"": 17.04, ""spread_p95_p5"": 35.0, ""michelson"": 0.135}","{""residual_std"": 0.62, ""residual_mad"": 0.31, ""local_var_mean"": 3.38}","{""coverage"": 0.753, ""circularity"": 0.935, ""aspect_ratio"": 1.276, ""border_clipped"": true}","{""center_edge_ratio"": 1.082, ""center_edge_diff"": 10.37, ""map_cov"": 0.168}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.7922,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.792 >= 0.7, Min Dimension = 0.463)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.792 >= 0.7, Min Dimension = 0.463))",0.65
aptos_ff4832d55461,aptos_ff4832d55461.png,BORDERLINE,0.8149,NON-CRITICAL,0.8299,0.9056,0.4821,1.0,0.5068,0.9459,0.8865,1.0,"{""var_laplacian"": 58.55, ""laplacian_energy"": 58.55, ""tenengrad"": 333.72, ""sobel_mean"": 15.93}","{""mean"": 49.56, ""median"": 48.0, ""p5"": 31.0, ""p95"": 73.0, ""dark_pct"": 1.06, ""bright_pct"": 0.0}","{""rms"": 17.81, ""grayscale_std"": 17.81, ""spread_p95_p5"": 42.0, ""michelson"": 0.404}","{""residual_std"": 2.0, ""residual_mad"": 1.49, ""local_var_mean"": 9.22}","{""coverage"": 0.478, ""circularity"": 0.997, ""aspect_ratio"": 1.0, ""border_clipped"": false}","{""center_edge_ratio"": 1.264, ""center_edge_diff"": 11.69, ""map_cov"": 0.31}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8299,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.830 >= 0.7, Min Dimension = 0.482)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.830 >= 0.7, Min Dimension = 0.482))",0.72
aptos_ff4955e76894,aptos_ff4955e76894.png,BORDERLINE,0.8149,NON-CRITICAL,0.9135,0.7237,0.9443,1.0,0.9093,1.0,1.0,1.0,"{""var_laplacian"": 11.69, ""laplacian_energy"": 11.69, ""tenengrad"": 156.25, ""sobel_mean"": 10.43}","{""mean"": 82.58, ""median"": 83.0, ""p5"": 60.0, ""p95"": 104.0, ""dark_pct"": 0.69, ""bright_pct"": 0.0}","{""rms"": 16.59, ""grayscale_std"": 16.59, ""spread_p95_p5"": 44.0, ""michelson"": 0.268}","{""residual_std"": 1.0, ""residual_mad"": 0.64, ""local_var_mean"": 4.93}","{""coverage"": 0.838, ""circularity"": 0.927, ""aspect_ratio"": 1.302, ""border_clipped"": true}","{""center_edge_ratio"": 1.186, ""center_edge_diff"": 14.55, ""map_cov"": 0.214}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9135,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.914 >= 0.7, Min Dimension = 0.724)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.914 >= 0.7, Min Dimension = 0.724))",1.43
aptos_ff4cd992667b,aptos_ff4cd992667b.png,BORDERLINE,0.8149,NON-CRITICAL,0.8433,0.7044,0.727,1.0,0.9209,0.9962,0.6659,1.0,"{""var_laplacian"": 14.27, ""laplacian_energy"": 14.27, ""tenengrad"": 95.65, ""sobel_mean"": 7.06}","{""mean"": 63.17, ""median"": 63.0, ""p5"": 23.0, ""p95"": 121.0, ""dark_pct"": 1.76, ""bright_pct"": 0.0}","{""rms"": 29.32, ""grayscale_std"": 29.32, ""spread_p95_p5"": 98.0, ""michelson"": 0.681}","{""residual_std"": 0.87, ""residual_mad"": 0.6, ""local_var_mean"": 4.24}","{""coverage"": 0.912, ""circularity"": 0.918, ""aspect_ratio"": 1.322, ""border_clipped"": true}","{""center_edge_ratio"": 1.043, ""center_edge_diff"": 2.58, ""map_cov"": 0.415}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8433,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.843 >= 0.7, Min Dimension = 0.666)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.843 >= 0.7, Min Dimension = 0.666))",0.81
aptos_ff52392372d3,aptos_ff52392372d3.png,BORDERLINE,0.8149,NON-CRITICAL,0.8626,0.7689,0.8393,0.7723,0.7862,1.0,1.0,1.0,"{""var_laplacian"": 34.51, ""laplacian_energy"": 34.51, ""tenengrad"": 162.47, ""sobel_mean"": 9.86}","{""mean"": 69.41, ""median"": 68.0, ""p5"": 55.0, ""p95"": 89.0, ""dark_pct"": 1.0, ""bright_pct"": 0.0}","{""rms"": 13.93, ""grayscale_std"": 13.93, ""spread_p95_p5"": 34.0, ""michelson"": 0.236}","{""residual_std"": 1.42, ""residual_mad"": 1.05, ""local_var_mean"": 5.92}","{""coverage"": 0.742, ""circularity"": 0.933, ""aspect_ratio"": 1.26, ""border_clipped"": true}","{""center_edge_ratio"": 1.207, ""center_edge_diff"": 13.56, ""map_cov"": 0.219}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8626,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.863 >= 0.7, Min Dimension = 0.769)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.863 >= 0.7, Min Dimension = 0.769))",0.74
aptos_ff59d44a70a7,aptos_ff59d44a70a7.png,BORDERLINE,0.8149,NON-CRITICAL,0.9142,0.924,0.9816,1.0,0.4166,1.0,0.9427,1.0,"{""var_laplacian"": 58.47, ""laplacian_energy"": 58.47, ""tenengrad"": 750.52, ""sobel_mean"": 18.88}","{""mean"": 92.45, ""median"": 91.0, ""p5"": 65.0, ""p95"": 129.0, ""dark_pct"": 3.35, ""bright_pct"": 0.0}","{""rms"": 25.32, ""grayscale_std"": 25.32, ""spread_p95_p5"": 64.0, ""michelson"": 0.33}","{""residual_std"": 2.13, ""residual_mad"": 1.31, ""local_var_mean"": 26.05}","{""coverage"": 0.816, ""circularity"": 0.992, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.338, ""center_edge_diff"": 28.81, ""map_cov"": 0.263}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9142,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.914 >= 0.7, Min Dimension = 0.417)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.914 >= 0.7, Min Dimension = 0.417))",0.82
aptos_ff631653374e,aptos_ff631653374e.png,BORDERLINE,0.8149,NON-CRITICAL,0.9215,0.8853,0.9904,1.0,0.516,1.0,1.0,1.0,"{""var_laplacian"": 51.88, ""laplacian_energy"": 51.88, ""tenengrad"": 584.68, ""sobel_mean"": 16.64}","{""mean"": 91.28, ""median"": 93.0, ""p5"": 62.0, ""p95"": 120.0, ""dark_pct"": 2.75, ""bright_pct"": 0.0}","{""rms"": 22.29, ""grayscale_std"": 22.29, ""spread_p95_p5"": 58.0, ""michelson"": 0.319}","{""residual_std"": 1.99, ""residual_mad"": 1.21, ""local_var_mean"": 20.04}","{""coverage"": 0.811, ""circularity"": 0.99, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.192, ""center_edge_diff"": 16.57, ""map_cov"": 0.214}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9215,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.921 >= 0.7, Min Dimension = 0.516)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.921 >= 0.7, Min Dimension = 0.516))",0.69
aptos_ff77e8e5b5f3,aptos_ff77e8e5b5f3.png,BORDERLINE,0.8149,NON-CRITICAL,0.9042,0.6738,0.9613,1.0,0.9155,1.0,1.0,1.0,"{""var_laplacian"": 10.05, ""laplacian_energy"": 10.05, ""tenengrad"": 150.05, ""sobel_mean"": 8.9}","{""mean"": 95.16, ""median"": 98.0, ""p5"": 60.0, ""p95"": 132.0, ""dark_pct"": 0.67, ""bright_pct"": 0.0}","{""rms"": 22.29, ""grayscale_std"": 22.29, ""spread_p95_p5"": 72.0, ""michelson"": 0.375}","{""residual_std"": 0.93, ""residual_mad"": 0.55, ""local_var_mean"": 5.22}","{""coverage"": 0.839, ""circularity"": 0.927, ""aspect_ratio"": 1.302, ""border_clipped"": true}","{""center_edge_ratio"": 1.137, ""center_edge_diff"": 12.28, ""map_cov"": 0.222}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9042,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.904 >= 0.7, Min Dimension = 0.674)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.904 >= 0.7, Min Dimension = 0.674))",0.66
aptos_ff8a0b45c789,aptos_ff8a0b45c789.png,BORDERLINE,0.8003,NON-CRITICAL,0.8281,0.4786,0.9512,0.772,1.0,1.0,1.0,1.0,"{""var_laplacian"": 8.85, ""laplacian_energy"": 8.85, ""tenengrad"": 147.82, ""sobel_mean"": 7.54}","{""mean"": 96.51, ""median"": 99.0, ""p5"": 74.0, ""p95"": 109.0, ""dark_pct"": 0.89, ""bright_pct"": 0.0}","{""rms"": 13.93, ""grayscale_std"": 13.93, ""spread_p95_p5"": 35.0, ""michelson"": 0.191}","{""residual_std"": 0.83, ""residual_mad"": 0.42, ""local_var_mean"": 6.46}","{""coverage"": 0.721, ""circularity"": 0.947, ""aspect_ratio"": 1.231, ""border_clipped"": true}","{""center_edge_ratio"": 1.044, ""center_edge_diff"": 4.22, ""map_cov"": 0.138}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}","Successfully improved from BORDERLINE to NON-CRITICAL via illumination_normalization (Score: 0.800 -> 0.828, Delta: +0.028). Passed post-enhancement quality assessment.",False,None,False,True,illumination_normalization,NON-CRITICAL,0.8281,0.0278,True,False,Intermediate quality suitable for enhancement (Focus/Defocus; Overall Score = 0.794),"Successfully improved from BORDERLINE to NON-CRITICAL via illumination_normalization (Score: 0.800 -> 0.828, Delta: +0.028). Passed post-enhancement quality assessment.",6831.5
aptos_ffa47f6a7bf4,aptos_ffa47f6a7bf4.png,BORDERLINE,0.8003,NON-CRITICAL,0.8249,0.7154,0.82,0.5349,0.9282,1.0,1.0,1.0,"{""var_laplacian"": 7.28, ""laplacian_energy"": 7.28, ""tenengrad"": 103.12, ""sobel_mean"": 8.31}","{""mean"": 68.33, ""median"": 68.0, ""p5"": 54.0, ""p95"": 84.0, ""dark_pct"": 0.89, ""bright_pct"": 0.0}","{""rms"": 11.77, ""grayscale_std"": 11.77, ""spread_p95_p5"": 30.0, ""michelson"": 0.217}","{""residual_std"": 0.79, ""residual_mad"": 0.47, ""local_var_mean"": 3.37}","{""coverage"": 0.76, ""circularity"": 0.956, ""aspect_ratio"": 1.196, ""border_clipped"": true}","{""center_edge_ratio"": 1.153, ""center_edge_diff"": 9.89, ""map_cov"": 0.18}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8249,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.825 >= 0.7, Min Dimension = 0.535)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.825 >= 0.7, Min Dimension = 0.535))",0.65
aptos_ffc04fed30e6,aptos_ffc04fed30e6.png,BORDERLINE,0.8003,NON-CRITICAL,0.7643,0.898,0.3755,0.6837,0.5225,0.9454,0.8684,1.0,"{""var_laplacian"": 57.44, ""laplacian_energy"": 57.44, ""tenengrad"": 318.49, ""sobel_mean"": 15.56}","{""mean"": 43.77, ""median"": 42.0, ""p5"": 28.0, ""p95"": 61.0, ""dark_pct"": 1.46, ""bright_pct"": 0.0}","{""rms"": 13.12, ""grayscale_std"": 13.12, ""spread_p95_p5"": 33.0, ""michelson"": 0.371}","{""residual_std"": 1.98, ""residual_mad"": 1.47, ""local_var_mean"": 8.64}","{""coverage"": 0.478, ""circularity"": 0.997, ""aspect_ratio"": 1.003, ""border_clipped"": false}","{""center_edge_ratio"": 1.029, ""center_edge_diff"": 1.24, ""map_cov"": 0.321}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.7643,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.764 >= 0.7, Min Dimension = 0.375)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.764 >= 0.7, Min Dimension = 0.375))",0.65
aptos_ffcf7b45f213,aptos_ffcf7b45f213.png,BORDERLINE,0.8003,NON-CRITICAL,0.8659,0.499,0.9792,1.0,0.9426,1.0,1.0,1.0,"{""var_laplacian"": 4.8, ""laplacian_energy"": 4.8, ""tenengrad"": 68.37, ""sobel_mean"": 6.43}","{""mean"": 92.77, ""median"": 92.0, ""p5"": 73.0, ""p95"": 125.0, ""dark_pct"": 0.74, ""bright_pct"": 0.0}","{""rms"": 17.49, ""grayscale_std"": 17.49, ""spread_p95_p5"": 52.0, ""michelson"": 0.263}","{""residual_std"": 0.63, ""residual_mad"": 0.33, ""local_var_mean"": 2.56}","{""coverage"": 0.751, ""circularity"": 0.932, ""aspect_ratio"": 1.273, ""border_clipped"": true}","{""center_edge_ratio"": 1.099, ""center_edge_diff"": 8.85, ""map_cov"": 0.217}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8659,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.866 >= 0.7, Min Dimension = 0.499)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.866 >= 0.7, Min Dimension = 0.499))",0.63
aptos_ffd97f8cd5aa,aptos_ffd97f8cd5aa.png,BORDERLINE,0.8003,NON-CRITICAL,0.9089,0.9205,0.9019,1.0,0.4354,1.0,1.0,1.0,"{""var_laplacian"": 57.76, ""laplacian_energy"": 57.76, ""tenengrad"": 784.56, ""sobel_mean"": 17.94}","{""mean"": 103.08, ""median"": 103.0, ""p5"": 79.0, ""p95"": 135.0, ""dark_pct"": 3.25, ""bright_pct"": 0.0}","{""rms"": 26.21, ""grayscale_std"": 26.21, ""spread_p95_p5"": 56.0, ""michelson"": 0.262}","{""residual_std"": 2.11, ""residual_mad"": 1.22, ""local_var_mean"": 29.42}","{""coverage"": 0.816, ""circularity"": 0.99, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.214, ""center_edge_diff"": 21.05, ""map_cov"": 0.225}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9089,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.909 >= 0.7, Min Dimension = 0.435)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.909 >= 0.7, Min Dimension = 0.435))",0.64
aptos_ffec9a18a3ce,aptos_ffec9a18a3ce.png,BORDERLINE,0.8003,CRITICAL,0.6907,0.5567,0.0,0.7557,0.9326,1.0,0.949,1.0,"{""var_laplacian"": 10.78, ""laplacian_energy"": 10.78, ""tenengrad"": 35.36, ""sobel_mean"": 4.94}","{""mean"": 32.26, ""median"": 31.0, ""p5"": 17.0, ""p95"": 46.0, ""dark_pct"": 9.46, ""bright_pct"": 0.0}","{""rms"": 13.78, ""grayscale_std"": 13.78, ""spread_p95_p5"": 29.0, ""michelson"": 0.46}","{""residual_std"": 0.74, ""residual_mad"": 0.48, ""local_var_mean"": 1.32}","{""coverage"": 0.908, ""circularity"": 0.921, ""aspect_ratio"": 1.322, ""border_clipped"": true}","{""center_edge_ratio"": 1.302, ""center_edge_diff"": 8.61, ""map_cov"": 0.271}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",Severe Underexposure (Retinal Mean Intensity=32.3 < 40.0),True,Severe Underexposure (Retinal Mean Intensity=32.3 < 40.0),False,False,None,NOT_APPLICABLE,0.6907,0.0,False,True,Hard Failure Triggered: Severe Underexposure (Retinal Mean Intensity=32.3 < 40.0),Original image triggered non-recoverable CRITICAL quality failure; enhancement bypassed (Hard Failure Triggered: Severe Underexposure (Retinal Mean Intensity=32.3 < 40.0)),2.47
test_IDRiD_001,test_IDRiD_001.jpg,BORDERLINE,0.8003,CRITICAL,0.7011,0.707,0.2946,0.2532,0.9222,1.0,1.0,1.0,"{""var_laplacian"": 8.5, ""laplacian_energy"": 8.5, ""tenengrad"": 97.17, ""sobel_mean"": 7.15}","{""mean"": 39.73, ""median"": 40.0, ""p5"": 26.0, ""p95"": 52.0, ""dark_pct"": 0.8, ""bright_pct"": 0.0}","{""rms"": 8.81, ""grayscale_std"": 8.81, ""spread_p95_p5"": 26.0, ""michelson"": 0.333}","{""residual_std"": 0.86, ""residual_mad"": 0.46, ""local_var_mean"": 2.6}","{""coverage"": 0.694, ""circularity"": 0.957, ""aspect_ratio"": 1.197, ""border_clipped"": true}","{""center_edge_ratio"": 1.14, ""center_edge_diff"": 5.38, ""map_cov"": 0.219}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",Severe Underexposure (Retinal Mean Intensity=39.7 < 40.0),True,Severe Underexposure (Retinal Mean Intensity=39.7 < 40.0),False,False,None,NOT_APPLICABLE,0.7011,0.0,False,True,Hard Failure Triggered: Severe Underexposure (Retinal Mean Intensity=39.7 < 40.0),Original image triggered non-recoverable CRITICAL quality failure; enhancement bypassed (Hard Failure Triggered: Severe Underexposure (Retinal Mean Intensity=39.7 < 40.0)),1.53
